Rating Star,Title,Body,Star only,Body with star,Preprocessed_Body,Sentiment_Label,Sentiment_Score
5.0 out of 5 stars,Jamming mini speaker,"I love this little portable speaker. Despite having multiple TVs in our home, I like to watch my phone, so my husband bought this for Mother’s Day. He normally buys me jewelry, but opted for something semi-techy. Battery life is great. Volume sounds good, and has a perfect little phone holder. 5/5 stars ⭐️",5 stars,"5 stars. Jamming mini speaker. I love this little portable speaker. Despite having multiple TVs in our home, I like to watch my phone, so my husband bought this for Mother’s Day. He normally buys me jewelry, but opted for something semi-techy. Battery life is great. Volume sounds good, and has a perfect little phone holder. 5/5 stars ⭐️",5 stars jamming mini speaker i love this little portable speaker despite having multiple tvs in our home i like to watch my phone so my husband bought this for mother ’ s day he normally buys me jewelry but opted for something semi-techy battery life is great volume sounds good and has a perfect little phone holder 5/5 stars ⭐️,4.0,0.8170539736747742
5.0 out of 5 stars,Great for minimul use,My husband uses this at work and loves the sound quality! It was a great purchase and has been wonderful so far. I will update this if anything changes.,5 stars,5 stars. Great for minimul use. My husband uses this at work and loves the sound quality! It was a great purchase and has been wonderful so far. I will update this if anything changes.,5 stars great for minimul use my husband uses this at work and loves the sound quality it was a great purchase and has been wonderful so far i will update this if anything changes,4.0,0.975212812423706
5.0 out of 5 stars,I would reccomend to a friend,Helps me hear when on Facetime calls. Arrived on time and performs as advertised.,5 stars,5 stars. I would reccomend to a friend. Helps me hear when on Facetime calls. Arrived on time and performs as advertised.,5 stars i would reccomend to a friend helps me hear when on facetime calls arrived on time and performs as advertised,4.0,0.9755978584289551
5.0 out of 5 stars,Great product,Got for a father's day and it was perfect. Easy to pair and volume is super loud. Not wireless but still pretty nice gift,5 stars,5 stars. Great product. Got for a father's day and it was perfect. Easy to pair and volume is super loud. Not wireless but still pretty nice gift,5 stars great product got for a father 's day and it was perfect easy to pair and volume is super loud not wireless but still pretty nice gift,4.0,0.9792166352272034
5.0 out of 5 stars,Husband loves it!,"Sturdy stand and pretty good sound quality, nice volume and clarity.",5 stars,"5 stars. Husband loves it!. Sturdy stand and pretty good sound quality, nice volume and clarity.",5 stars husband loves it sturdy stand and pretty good sound quality nice volume and clarity,4.0,0.9781178832054138
5.0 out of 5 stars,My Niece Says It’s Great,"I bought this for her and she said she really likes it. She say it has a nice amount of volume to it and it fits her tablet. Because of her excitement, I bought one too but I haven’t used it yet.",5 stars,"5 stars. My Niece Says It’s Great. I bought this for her and she said she really likes it. She say it has a nice amount of volume to it and it fits her tablet. Because of her excitement, I bought one too but I haven’t used it yet.",5 stars my niece says it ’ s great i bought this for her and she said she really likes it she say it has a nice amount of volume to it and it fits her tablet because of her excitement i bought one too but i haven ’ t used it yet,4.0,0.9577829837799072
5.0 out of 5 stars,This product works well,Phone,5 stars,5 stars. This product works well. Phone,5 stars this product works well phone,4.0,0.9883098602294922
5.0 out of 5 stars,It was a gift,We got this for our grand daughter for her birthday. She was very pleased with it and loves the sound it produces.,5 stars,5 stars. It was a gift. We got this for our grand daughter for her birthday. She was very pleased with it and loves the sound it produces.,5 stars it was a gift we got this for our grand daughter for her birthday she was very pleased with it and loves the sound it produces,4.0,0.98268061876297
5.0 out of 5 stars,Gift,My dad loved it!,5 stars,5 stars. Gift. My dad loved it!,5 stars gift my dad loved it,4.0,0.9890262484550476
5.0 out of 5 stars,Great sound,"I love this stand and speaker. The sound is good and I like the adjustable stand.
I use it a lot in my off-grid jungle house in Mexico to watch German off-line downloaded movies ;-)
and to listen to the German radio app.",5 stars,"5 stars. Great sound. I love this stand and speaker. The sound is good and I like the adjustable stand.
I use it a lot in my off-grid jungle house in Mexico to watch German off-line downloaded movies ;-)
and to listen to the German radio app.",5 stars great sound i love this stand and speaker the sound is good and i like the adjustable stand i use it a lot in my off-grid jungle house in mexico to watch german off-line downloaded movies and to listen to the german radio app,4.0,0.9769558310508728
5.0 out of 5 stars,Great product,Bought as a girt for my husband. He loved it.,5 stars,5 stars. Great product. Bought as a girt for my husband. He loved it.,5 stars great product bought as a girt for my husband he loved it,4.0,0.987678587436676
5.0 out of 5 stars,Great qualify for the price,The sound quality is good and works well for watching a video or listening to music.,5 stars,5 stars. Great qualify for the price. The sound quality is good and works well for watching a video or listening to music.,5 stars great qualify for the price the sound quality is good and works well for watching a video or listening to music,4.0,0.9797478318214417
